1,সি এস ই
2,ইইই
3,সিই
4,আক
4,আকর্
5,এমই
6,কেমি
7,রসায়ন
8,পদার্থ 
10,প্রশা
11,এমএমই
12,আই পি ই
12,আইপিই
12,‌আইপিই
13,ডব্লিউআরই
14,হিউম
15,ইউআরপি
16,আইএটি
17,আইডব্লিউএফএম
19,এনএএমই
21,আইআইসিটি
24,ডিএসডব্লিউ
26,উপাচার্য
30,গণিত
34,বি এম ই 
35,জি সি ই 
36,এনসিই
